,Id,Elderly_ratio,Median_age,White_ratio,Black_ratio,Asian_ratio,Others_ratio,commute_up60min_ratio,Noschooling_ratio,Master_ratio,Spanish_lan_ratio,Europe_lan_ratio,Asian_lan_ratio,Other_lan_ratio,Median_income,Social_security_income_ratio,Unemplyed_ratio,Vacant_ratio,Householders,Hoseholders_Ratio,White_household_ratio,Black_household_ratio,Asian_household_ratio,Household_15_34_ratio,Household_35_64_ratio,Household_65over_ratio,gas_ratio,LPgas_ratio,Electricity_ratio,FuelOil_ratio,Coal_ratio,Wood_ratio,Solar_ratio,Otherfuel_ratio,Nofuelused_ratio,Median_contract_rent,Per_capita_income,BG,BBL,Full_Address,normalized_gap
5240,1500000US360610279003,4.98,32.7,16.54,12.24,0.0,71.22,12.97,9.37,5.8,14.25,0.0,0.0,0.0,46000,6.94,8.31,4.83,748.0,34.17,18.45,10.29,1.47,17.25,70.32,12.43,12.7,0.0,5.48,78.07,0.0,0.0,0.0,2.27,1.47,1014,19862.0,360610279003,1021680001.0,"281 WADSWORTH AVENUE New York, NY 10040",-0.166666666667
5241,1500000US360610279003,4.98,32.7,16.54,12.24,0.0,71.22,12.97,9.37,5.8,14.25,0.0,0.0,0.0,46000,6.94,8.31,4.83,748.0,34.17,18.45,10.29,1.47,17.25,70.32,12.43,12.7,0.0,5.48,78.07,0.0,0.0,0.0,2.27,1.47,1014,19862.0,360610279003,1021680070.0,"602 WEST 190 STREET New York, NY 10040",0.047619047619
5242,1500000US360610279003,4.98,32.7,16.54,12.24,0.0,71.22,12.97,9.37,5.8,14.25,0.0,0.0,0.0,46000,6.94,8.31,4.83,748.0,34.17,18.45,10.29,1.47,17.25,70.32,12.43,12.7,0.0,5.48,78.07,0.0,0.0,0.0,2.27,1.47,1014,19862.0,360610279003,1021680023.0,"1541 ST NICHOLAS AVENUE New York, NY 10040",0.0
5243,1500000US360610279004,5.09,28.7,21.2,12.22,0.0,66.58,13.3,0.51,4.77,5.6,0.0,0.0,0.0,42143,3.18,6.81,0.0,540.0,34.37,29.63,13.89,2.04,17.59,67.11,15.3,31.85,5.56,1.85,60.74,0.0,0.0,0.0,0.0,0.0,1056,20495.0,360610279004,1021700368.0,"49 WADSWORTH TERRACE New York, NY 10040",-0.0612244897959
5244,1500000US360610279004,5.09,28.7,21.2,12.22,0.0,66.58,13.3,0.51,4.77,5.6,0.0,0.0,0.0,42143,3.18,6.81,0.0,540.0,34.37,29.63,13.89,2.04,17.59,67.11,15.3,31.85,5.56,1.85,60.74,0.0,0.0,0.0,0.0,0.0,1056,20495.0,360610279004,1021700370.0,"45 WADSWORTH TERRACE New York, NY 10040",-0.1
5245,1500000US360610279004,5.09,28.7,21.2,12.22,0.0,66.58,13.3,0.51,4.77,5.6,0.0,0.0,0.0,42143,3.18,6.81,0.0,540.0,34.37,29.63,13.89,2.04,17.59,67.11,15.3,31.85,5.56,1.85,60.74,0.0,0.0,0.0,0.0,0.0,1056,20495.0,360610279004,1021700302.0,"652 WEST 189 STREET New York, NY 10040",0.0
5246,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800633.0,"4523 BROADWAY New York, NY 10040",0.00285714285714
5247,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800633.0,"259 BENNETT AVENUE New York, NY 10040",-0.00571428571429
5248,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800633.0,"273 BENNETT AVENUE New York, NY 10040",-0.00571428571429
5249,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800633.0,"295 BENNETT AVENUE New York, NY 10040",0.00571428571429
5250,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800633.0,"4489 BROADWAY New York, NY 10040",0.00285714285714
5251,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800536.0,"209 BENNETT AVENUE New York, NY 10040",0.0333333333333
5252,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800507.0,"4455 BROADWAY New York, NY 10040",1.46753246753
5253,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800505.0,"4441 BROADWAY New York, NY 10040",-0.52
5254,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800522.0,"225 BENNETT AVENUE New York, NY 10040",0.0377358490566
5255,1500000US360610279005,8.31,38.2,53.59,8.55,9.66,28.19,5.27,0.0,27.24,1.84,0.0,0.0,0.0,61144,8.87,4.95,7.33,746.0,59.58,55.36,14.34,8.71,33.04,53.29,13.67,30.16,1.34,9.25,56.84,0.0,0.0,0.0,2.41,0.0,1240,45128.0,360610279005,1021800500.0,"711 WEST 190 STREET New York, NY 10040",0.0
5256,1500000US360610279006,10.05,28.9,20.38,5.01,0.0,74.61,8.26,0.0,2.86,5.01,1.1,0.0,0.0,32205,3.33,7.51,5.65,702.0,27.46,22.36,12.25,1.57,35.61,50.85,13.53,11.97,0.0,5.41,82.62,0.0,0.0,0.0,0.0,0.0,1172,16746.0,360610279006,1021700356.0,"96 WADSWORTH TERRACE New York, NY 10040",-1.38095238095
5257,1500000US360610279006,10.05,28.9,20.38,5.01,0.0,74.61,8.26,0.0,2.86,5.01,1.1,0.0,0.0,32205,3.33,7.51,5.65,702.0,27.46,22.36,12.25,1.57,35.61,50.85,13.53,11.97,0.0,5.41,82.62,0.0,0.0,0.0,0.0,0.0,1172,16746.0,360610279006,1021700332.0,"40 WADSWORTH TERRACE New York, NY 10040",-0.545454545455
5258,1500000US360610279006,10.05,28.9,20.38,5.01,0.0,74.61,8.26,0.0,2.86,5.01,1.1,0.0,0.0,32205,3.33,7.51,5.65,702.0,27.46,22.36,12.25,1.57,35.61,50.85,13.53,11.97,0.0,5.41,82.62,0.0,0.0,0.0,0.0,0.0,1172,16746.0,360610279006,1021700361.0,"30 FAIRVIEW AVENUE New York, NY 10040",-0.466666666667
5259,1500000US360610279007,1.0,31.0,35.49,2.85,0.0,61.66,5.62,1.39,1.46,11.7,0.0,0.0,0.0,77539,5.85,2.39,0.0,304.0,23.4,32.57,0.0,3.62,25.33,70.39,4.28,4.28,0.0,9.21,83.88,0.0,0.0,0.0,2.63,0.0,1133,16067.0,360610279007,1021700268.0,"366 WADSWORTH AVENUE New York, NY 10040",-0.923076923077
5260,1500000US360610279007,1.0,31.0,35.49,2.85,0.0,61.66,5.62,1.39,1.46,11.7,0.0,0.0,0.0,77539,5.85,2.39,0.0,304.0,23.4,32.57,0.0,3.62,25.33,70.39,4.28,4.28,0.0,9.21,83.88,0.0,0.0,0.0,2.63,0.0,1133,16067.0,360610279007,1021700277.0,"356 WADSWORTH AVENUE New York, NY 10040",0.05
5261,1500000US360610279007,1.0,31.0,35.49,2.85,0.0,61.66,5.62,1.39,1.46,11.7,0.0,0.0,0.0,77539,5.85,2.39,0.0,304.0,23.4,32.57,0.0,3.62,25.33,70.39,4.28,4.28,0.0,9.21,83.88,0.0,0.0,0.0,2.63,0.0,1133,16067.0,360610279007,1021700271.0,"362 WADSWORTH AVENUE New York, NY 10040",2.96153846154
5262,1500000US360610281001,24.27,40.2,91.81,1.85,2.94,3.4,8.04,0.0,23.96,1.24,3.25,1.55,0.0,69228,16.85,8.96,2.65,367.0,56.72,91.28,3.27,4.09,23.71,46.87,29.43,38.96,6.54,7.36,47.14,0.0,0.0,0.0,0.0,0.0,1496,51803.0,360610281001,1021800400.0,"640 FT WASHINGTON AVENUE New York, NY 10040",1.18181818182
5263,1500000US360610281001,24.27,40.2,91.81,1.85,2.94,3.4,8.04,0.0,23.96,1.24,3.25,1.55,0.0,69228,16.85,8.96,2.65,367.0,56.72,91.28,3.27,4.09,23.71,46.87,29.43,38.96,6.54,7.36,47.14,0.0,0.0,0.0,0.0,0.0,1496,51803.0,360610281001,1021800406.0,"660 FT WASHINGTON AVENUE New York, NY 10040",0.483333333333
5264,1500000US360610281001,24.27,40.2,91.81,1.85,2.94,3.4,8.04,0.0,23.96,1.24,3.25,1.55,0.0,69228,16.85,8.96,2.65,367.0,56.72,91.28,3.27,4.09,23.71,46.87,29.43,38.96,6.54,7.36,47.14,0.0,0.0,0.0,0.0,0.0,1496,51803.0,360610281001,1021800350.0,"626 FT WASHINGTON AVENUE New York, NY 10040",-0.00740740740741
5265,1500000US360610281002,15.44,43.7,84.73,6.64,3.32,5.32,10.72,0.47,18.16,0.0,1.11,0.47,0.0,134844,7.02,1.96,8.1,953.0,40.54,90.35,4.09,2.1,28.21,55.91,15.88,28.86,2.31,5.04,62.96,0.0,0.0,0.0,0.84,0.0,1704,64979.0,360610281002,1021800340.0,"152 BENNETT AVENUE New York, NY 10040",0.0328947368421
5266,1500000US360610281002,15.44,43.7,84.73,6.64,3.32,5.32,10.72,0.47,18.16,0.0,1.11,0.47,0.0,134844,7.02,1.96,8.1,953.0,40.54,90.35,4.09,2.1,28.21,55.91,15.88,28.86,2.31,5.04,62.96,0.0,0.0,0.0,0.84,0.0,1704,64979.0,360610281002,1021800371.0,"66 OVERLOOK TERRACE New York, NY 10040",0.00847457627119
5267,1500000US360610283001,22.07,38.8,61.96,2.72,13.7,21.63,2.72,0.98,4.13,4.24,3.15,0.0,0.0,41466,12.07,5.0,19.4,324.0,35.22,49.38,7.72,17.28,3.09,70.37,26.54,29.63,21.91,4.63,40.74,0.0,0.0,0.0,3.09,0.0,817,16636.0,360610283001,1021700511.0,"15 BROADWAY TERRACE New York, NY 10040",0.0588235294118
5268,1500000US360610283001,22.07,38.8,61.96,2.72,13.7,21.63,2.72,0.98,4.13,4.24,3.15,0.0,0.0,41466,12.07,5.0,19.4,324.0,35.22,49.38,7.72,17.28,3.09,70.37,26.54,29.63,21.91,4.63,40.74,0.0,0.0,0.0,3.09,0.0,817,16636.0,360610283001,1021700509.0,"9 BROADWAY TERRACE New York, NY 10040",-1.8125
5269,1500000US360610283001,22.07,38.8,61.96,2.72,13.7,21.63,2.72,0.98,4.13,4.24,3.15,0.0,0.0,41466,12.07,5.0,19.4,324.0,35.22,49.38,7.72,17.28,3.09,70.37,26.54,29.63,21.91,4.63,40.74,0.0,0.0,0.0,3.09,0.0,817,16636.0,360610283001,1021700510.0,"11 BROADWAY TERRACE New York, NY 10040",-0.352941176471
5270,1500000US360610283001,22.07,38.8,61.96,2.72,13.7,21.63,2.72,0.98,4.13,4.24,3.15,0.0,0.0,41466,12.07,5.0,19.4,324.0,35.22,49.38,7.72,17.28,3.09,70.37,26.54,29.63,21.91,4.63,40.74,0.0,0.0,0.0,3.09,0.0,817,16636.0,360610283001,1021700507.0,"5 BROADWAY TERRACE New York, NY 10040",-0.235294117647
5271,1500000US360610283001,22.07,38.8,61.96,2.72,13.7,21.63,2.72,0.98,4.13,4.24,3.15,0.0,0.0,41466,12.07,5.0,19.4,324.0,35.22,49.38,7.72,17.28,3.09,70.37,26.54,29.63,21.91,4.63,40.74,0.0,0.0,0.0,3.09,0.0,817,16636.0,360610283001,1021700513.0,"21 BROADWAY TERRACE New York, NY 10040",-0.411764705882
5272,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700105.0,"11 HILLSIDE AVENUE New York, NY 10040",0.0333333333333
5273,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700557.0,"20 BROADWAY TERRACE New York, NY 10040",-0.5
5274,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700520.0,"45 FAIRVIEW AVENUE New York, NY 10040",-0.0688073394495
5275,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700556.0,"16 BROADWAY TERRACE New York, NY 10040",1.625
5276,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700112.0,"25 HILLSIDE AVENUE New York, NY 10040",0.0281690140845
5277,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700550.0,"2 BROADWAY TERRACE New York, NY 10040",-0.428571428571
5278,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700131.0,"17 FT GEORGE HILL New York, NY 10040",-0.0196078431373
5279,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700560.0,"681 WEST 193 STREET New York, NY 10040",0.04
5280,1500000US360610283002,13.75,41.9,39.49,13.28,3.46,43.77,19.29,0.64,5.0,3.3,1.24,0.62,0.0,50795,15.76,3.35,1.95,1458.0,37.61,43.55,20.71,4.73,14.16,58.44,27.4,18.24,1.85,3.02,72.57,0.0,0.0,0.0,1.92,2.4,955,22227.0,360610283002,1021700555.0,"14 BROADWAY TERRACE New York, NY 10040",-0.8125
5281,1500000US360610283003,18.44,33.6,68.64,0.73,5.26,25.37,15.51,0.87,15.85,4.86,0.0,0.0,0.0,80104,9.12,2.53,12.39,594.0,39.55,77.78,1.85,4.21,31.74,35.16,33.11,32.49,8.59,3.37,53.37,0.0,0.0,0.0,2.19,0.0,956,32865.0,360610283003,1021710024.0,"59 NAGLE AVENUE New York, NY 10040",0.68
5282,1500000US360610283003,18.44,33.6,68.64,0.73,5.26,25.37,15.51,0.87,15.85,4.86,0.0,0.0,0.0,80104,9.12,2.53,12.39,594.0,39.55,77.78,1.85,4.21,31.74,35.16,33.11,32.49,8.59,3.37,53.37,0.0,0.0,0.0,2.19,0.0,956,32865.0,360610283003,1021710020.0,"55 NAGLE AVENUE New York, NY 10040",-0.0625
5283,1500000US360610283003,18.44,33.6,68.64,0.73,5.26,25.37,15.51,0.87,15.85,4.86,0.0,0.0,0.0,80104,9.12,2.53,12.39,594.0,39.55,77.78,1.85,4.21,31.74,35.16,33.11,32.49,8.59,3.37,53.37,0.0,0.0,0.0,2.19,0.0,956,32865.0,360610283003,1021710008.0,"25 NAGLE AVENUE New York, NY 10040",-0.0833333333333
5284,1500000US360610283003,18.44,33.6,68.64,0.73,5.26,25.37,15.51,0.87,15.85,4.86,0.0,0.0,0.0,80104,9.12,2.53,12.39,594.0,39.55,77.78,1.85,4.21,31.74,35.16,33.11,32.49,8.59,3.37,53.37,0.0,0.0,0.0,2.19,0.0,956,32865.0,360610283003,1021710026.0,"65 NAGLE AVENUE New York, NY 10040",-0.56
5285,1500000US360610283004,8.61,42.9,32.78,7.72,1.58,57.91,10.76,1.46,6.65,10.25,0.0,0.0,0.0,46165,6.65,7.03,3.28,707.0,44.75,43.85,3.39,4.1,14.57,72.56,12.87,39.6,5.8,0.99,51.34,0.0,0.0,0.0,2.26,0.0,983,19602.0,360610283004,1021730023.0,"137 NAGLE AVENUE New York, NY 10040",-0.730769230769
5286,1500000US360610283004,8.61,42.9,32.78,7.72,1.58,57.91,10.76,1.46,6.65,10.25,0.0,0.0,0.0,46165,6.65,7.03,3.28,707.0,44.75,43.85,3.39,4.1,14.57,72.56,12.87,39.6,5.8,0.99,51.34,0.0,0.0,0.0,2.26,0.0,983,19602.0,360610283004,1021730021.0,"131 NAGLE AVENUE New York, NY 10040",-0.291666666667
5287,1500000US360610283004,8.61,42.9,32.78,7.72,1.58,57.91,10.76,1.46,6.65,10.25,0.0,0.0,0.0,46165,6.65,7.03,3.28,707.0,44.75,43.85,3.39,4.1,14.57,72.56,12.87,39.6,5.8,0.99,51.34,0.0,0.0,0.0,2.26,0.0,983,19602.0,360610283004,1021730015.0,"1 SICKLES STREET New York, NY 10040",0.0
5288,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740186.0,"15 ARDEN STREET New York, NY 10040",0.6
5289,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740194.0,"35 ARDEN STREET New York, NY 10040",-0.352941176471
5290,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740245.0,"45 THAYER STREET New York, NY 10040",0.811320754717
5291,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740187.0,"17 ARDEN STREET New York, NY 10040",2.13333333333
5292,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740241.0,"35 THAYER STREET New York, NY 10040",-0.528301886792
5293,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740193.0,"33 ARDEN STREET New York, NY 10040",-0.05
5294,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740040.0,"152 DYCKMAN STREET New York, NY 10040",-0.0555555555556
5295,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740211.0,"40 THAYER STREET New York, NY 10040",0.111111111111
5296,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740190.0,"25 ARDEN STREET New York, NY 10040",1.0
5297,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740236.0,"9 THAYER STREET New York, NY 10040",0.0705882352941
5298,1500000US360610285001,10.21,33.1,24.33,19.74,1.32,54.61,7.94,5.38,4.03,10.25,0.0,0.12,0.0,28281,8.38,17.63,5.39,912.0,36.38,28.95,22.48,3.4,21.27,59.1,19.63,17.76,0.0,7.02,75.22,0.0,0.0,0.0,0.0,0.0,1036,14597.0,360610285001,1021740073.0,"140 NAGLE AVENUE New York, NY 10040",0.173913043478
5299,1500000US360610285002,10.04,27.1,14.35,5.46,0.0,80.19,3.26,3.76,3.53,2.75,0.0,0.0,0.0,39934,5.27,11.74,3.34,636.0,29.16,19.34,7.55,1.73,34.28,51.42,14.31,8.02,3.62,19.03,64.78,0.0,0.0,0.0,1.57,2.99,1070,15983.0,360610285002,1021740089.0,"106 NAGLE AVENUE New York, NY 10040",0.666666666667
5300,1500000US360610285002,10.04,27.1,14.35,5.46,0.0,80.19,3.26,3.76,3.53,2.75,0.0,0.0,0.0,39934,5.27,11.74,3.34,636.0,29.16,19.34,7.55,1.73,34.28,51.42,14.31,8.02,3.62,19.03,64.78,0.0,0.0,0.0,1.57,2.99,1070,15983.0,360610285002,1021740179.0,"20 ARDEN STREET New York, NY 10040",0.04
5301,1500000US360610285002,10.04,27.1,14.35,5.46,0.0,80.19,3.26,3.76,3.53,2.75,0.0,0.0,0.0,39934,5.27,11.74,3.34,636.0,29.16,19.34,7.55,1.73,34.28,51.42,14.31,8.02,3.62,19.03,64.78,0.0,0.0,0.0,1.57,2.99,1070,15983.0,360610285002,1021740012.0,"25 SHERMAN AVENUE New York, NY 10040",-2.79069767442
5302,1500000US360610285002,10.04,27.1,14.35,5.46,0.0,80.19,3.26,3.76,3.53,2.75,0.0,0.0,0.0,39934,5.27,11.74,3.34,636.0,29.16,19.34,7.55,1.73,34.28,51.42,14.31,8.02,3.62,19.03,64.78,0.0,0.0,0.0,1.57,2.99,1070,15983.0,360610285002,1021740180.0,"16 ARDEN STREET New York, NY 10040",0.0
5303,1500000US360610285002,10.04,27.1,14.35,5.46,0.0,80.19,3.26,3.76,3.53,2.75,0.0,0.0,0.0,39934,5.27,11.74,3.34,636.0,29.16,19.34,7.55,1.73,34.28,51.42,14.31,8.02,3.62,19.03,64.78,0.0,0.0,0.0,1.57,2.99,1070,15983.0,360610285002,1021740175.0,"34 ARDEN STREET New York, NY 10040",31.8805970149
5304,1500000US360610285002,10.04,27.1,14.35,5.46,0.0,80.19,3.26,3.76,3.53,2.75,0.0,0.0,0.0,39934,5.27,11.74,3.34,636.0,29.16,19.34,7.55,1.73,34.28,51.42,14.31,8.02,3.62,19.03,64.78,0.0,0.0,0.0,1.57,2.99,1070,15983.0,360610285002,1021740020.0,"31 SHERMAN AVENUE New York, NY 10040",-0.430555555556
5305,1500000US360610285003,16.5,33.8,20.38,6.75,2.51,70.35,7.11,4.12,3.71,10.94,1.2,0.0,0.0,32069,15.42,12.73,1.73,626.0,37.42,30.03,14.54,2.56,32.11,37.86,30.03,27.48,2.24,1.44,64.7,0.0,0.0,0.0,2.56,1.6,886,19988.0,360610285003,1021720051.0,"60 ELLWOOD STREET New York, NY 10040",-0.342105263158
5306,1500000US360610285003,16.5,33.8,20.38,6.75,2.51,70.35,7.11,4.12,3.71,10.94,1.2,0.0,0.0,32069,15.42,12.73,1.73,626.0,37.42,30.03,14.54,2.56,32.11,37.86,30.03,27.48,2.24,1.44,64.7,0.0,0.0,0.0,2.56,1.6,886,19988.0,360610285003,1021720049.0,"74 ELLWOOD STREET New York, NY 10040",-0.233333333333
5307,1500000US360610285003,16.5,33.8,20.38,6.75,2.51,70.35,7.11,4.12,3.71,10.94,1.2,0.0,0.0,32069,15.42,12.73,1.73,626.0,37.42,30.03,14.54,2.56,32.11,37.86,30.03,27.48,2.24,1.44,64.7,0.0,0.0,0.0,2.56,1.6,886,19988.0,360610285003,1021720100.0,"609 WEST 196 STREET New York, NY 10040",0.0392156862745
5308,1500000US360610285003,16.5,33.8,20.38,6.75,2.51,70.35,7.11,4.12,3.71,10.94,1.2,0.0,0.0,32069,15.42,12.73,1.73,626.0,37.42,30.03,14.54,2.56,32.11,37.86,30.03,27.48,2.24,1.44,64.7,0.0,0.0,0.0,2.56,1.6,886,19988.0,360610285003,1021720039.0,"108 ELLWOOD STREET New York, NY 10040",2.92
